30
24
88
[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]
[[0,1],
[0,5],
[1,2],
[1,5],
[2,3],
[2,4],
[2,6],
[3,4],
[3,6],
[4,7],
[5,6],
[5,8],
[5,10],
[6,7],
[6,8],
[7,9],
[8,9],
[8,10],
[8,11],
[9,12],
[9,13],
[10,11],
[10,14],
[10,18],
[11,12],
[11,15],
[12,13],
[12,16],
[13,17],
[14,15],
[14,19],
[15,16],
[15,20],
[15,21],
[16,17],
[16,21],
[16,22],
[16,23],
[17,23],
[18,19],
[19,20],
[20,21],
[21,22],
[22,23],
[1,0],
[5,0],
[2,1],
[5,1],
[3,2],
[4,2],
[6,2],
[4,3],
[6,3],
[7,4],
[6,5],
[8,5],
[10,5],
[7,6],
[8,6],
[9,7],
[9,8],
[10,8],
[11,8],
[12,9],
[13,9],
[11,10],
[14,10],
[18,10],
[12,11],
[15,11],
[13,12],
[16,12],
[17,13],
[15,14],
[19,14],
[16,15],
[20,15],
[21,15],
[17,16],
[21,16],
[22,16],
[23,16],
[23,17],
[19,18],
[20,19],
[21,20],
[22,21],
[23,22]]
[[0,12,13,12,7,11,8,13,16,7,11,10,11,13,9,10,12,13,17,18,11,13,12,15],
[14,0,17,13,13,11,10,6,11,11,11,13,12,15,12,7,12,12,12,7,13,11,17,14],
[14,13,0,15,10,13,9,11,10,9,12,12,13,12,11,12,11,9,9,8,9,13,16,16],
[14,12,10,0,14,11,13,16,12,15,9,17,14,12,9,6,13,8,12,11,15,11,10,12],
[13,9,20,14,0,15,11,14,11,11,13,8,15,14,11,12,10,16,5,13,6,11,10,16],
[10,11,12,11,10,0,12,14,10,14,7,12,12,15,16,16,6,11,9,10,11,13,14,12],
[14,14,10,13,14,9,0,9,13,9,12,14,13,12,12,16,20,15,17,13,16,11,14,11],
[15,9,12,11,13,13,14,0,10,14,10,7,13,14,14,13,10,9,14,14,8,11,14,14],
[9,7,9,11,14,15,12,13,0,16,14,11,13,11,11,8,7,12,15,13,12,14,11,10],
[8,13,12,11,12,14,16,10,15,0,13,13,13,13,11,13,11,8,12,15,13,15,10,11],
[11,11,16,12,12,15,11,10,12,10,0,6,12,12,18,11,11,12,12,13,12,10,12,13],
[12,13,14,9,14,13,14,14,14,15,10,0,10,7,16,12,11,9,8,15,14,16,13,14],
[10,18,7,12,13,8,12,13,11,10,9,15,0,14,18,12,12,19,7,9,18,10,7,17],
[16,19,15,15,11,11,10,14,9,10,13,12,14,0,12,13,13,14,11,10,9,11,10,10],
[11,15,15,13,11,16,14,9,12,12,18,18,13,10,0,14,15,10,10,9,11,13,13,10],
[8,14,15,13,13,13,11,14,13,15,11,8,14,14,16,0,12,15,15,12,10,15,14,18],
[12,10,12,13,15,12,18,16,12,12,8,11,15,7,11,9,0,10,11,11,11,12,11,15],
[14,16,18,13,16,13,15,12,8,10,14,8,9,14,9,12,11,0,10,12,14,11,10,7],
[17,11,9,10,11,11,11,12,12,10,12,16,14,15,10,15,14,6,0,15,11,10,11,12],
[13,11,12,12,12,8,13,9,7,17,11,13,10,11,9,11,16,7,13,0,11,14,12,11],
[14,11,10,16,12,16,13,11,12,11,13,6,15,13,11,10,15,12,10,12,0,10,12,8],
[13,14,14,7,15,12,12,15,8,9,8,12,17,14,12,9,11,9,11,11,13,0,12,10],
[11,11,14,13,14,13,15,12,12,12,15,10,13,10,13,13,16,13,5,12,16,12,0,8],
[14,5,15,11,13,15,17,9,10,11,10,13,13,14,8,12,8,8,10,18,16,12,12,0]]
