30
24
88
[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]
[[0,1],
[0,5],
[1,2],
[1,5],
[2,3],
[2,4],
[2,6],
[3,4],
[3,6],
[4,7],
[5,6],
[5,8],
[5,10],
[6,7],
[6,8],
[7,9],
[8,9],
[8,10],
[8,11],
[9,12],
[9,13],
[10,11],
[10,14],
[10,18],
[11,12],
[11,15],
[12,13],
[12,16],
[13,17],
[14,15],
[14,19],
[15,16],
[15,20],
[15,21],
[16,17],
[16,21],
[16,22],
[16,23],
[17,23],
[18,19],
[19,20],
[20,21],
[21,22],
[22,23],
[1,0],
[5,0],
[2,1],
[5,1],
[3,2],
[4,2],
[6,2],
[4,3],
[6,3],
[7,4],
[6,5],
[8,5],
[10,5],
[7,6],
[8,6],
[9,7],
[9,8],
[10,8],
[11,8],
[12,9],
[13,9],
[11,10],
[14,10],
[18,10],
[12,11],
[15,11],
[13,12],
[16,12],
[17,13],
[15,14],
[19,14],
[16,15],
[20,15],
[21,15],
[17,16],
[21,16],
[22,16],
[23,16],
[23,17],
[19,18],
[20,19],
[21,20],
[22,21],
[23,22]]
[[0,12,12,11,6,10,8,12,14,6,10,9,9,11,7,9,11,11,16,16,10,12,11,14],
[13,0,16,13,12,11,9,6,11,11,10,12,12,14,10,5,11,10,11,6,12,10,16,12],
[12,11,0,14,9,11,8,11,9,8,11,11,11,11,11,10,10,8,8,8,7,11,15,14],
[13,10,9,0,13,10,13,15,11,14,8,15,12,12,8,6,12,8,11,9,13,10,8,10],
[11,9,18,14,0,14,10,12,10,9,13,8,14,13,10,11,8,14,4,12,6,10,8,14],
[9,11,11,9,9,0,11,13,10,12,5,10,11,14,15,15,5,9,8,9,11,11,14,11],
[14,12,10,12,13,9,0,8,13,8,12,12,12,11,10,15,18,14,16,12,14,10,12,11],
[14,9,11,9,13,13,14,0,10,13,9,7,11,13,12,13,9,8,14,13,8,9,12,13],
[9,5,8,11,12,15,11,12,0,15,13,10,12,11,11,8,7,10,13,12,11,13,10,9],
[7,11,12,11,11,12,15,9,14,0,11,12,12,12,9,11,10,7,11,14,12,13,8,11],
[11,10,14,11,11,13,10,9,11,8,0,5,11,12,16,10,10,12,10,11,11,9,11,13],
[10,12,12,8,13,11,13,13,13,13,9,0,9,6,15,12,9,8,7,13,13,14,11,14],
[9,18,7,11,11,7,11,12,10,8,9,14,0,12,16,12,12,17,6,8,17,9,5,15],
[15,18,13,13,11,9,10,13,7,9,12,10,13,0,11,13,13,13,9,10,8,10,9,9],
[11,14,14,11,9,14,12,8,11,11,16,16,11,9,0,12,15,8,9,8,9,12,11,9],
[7,14,14,12,12,13,9,13,12,14,10,7,13,13,15,0,11,14,14,10,9,14,12,16],
[10,10,11,11,14,11,17,15,11,12,7,10,13,7,10,7,0,9,10,10,11,11,9,15],
[12,15,16,11,15,12,13,10,7,8,12,8,9,12,9,12,11,0,9,11,13,10,10,7],
[16,11,8,9,9,10,11,11,12,9,11,14,13,14,9,14,12,5,0,14,10,9,9,10],
[13,10,11,10,11,8,12,7,7,16,9,11,9,11,9,11,15,6,13,0,9,13,10,10],
[13,11,8,14,11,15,12,10,10,10,12,5,15,13,10,10,13,12,9,12,0,9,11,6],
[13,12,12,5,13,11,11,13,6,9,7,11,16,12,11,9,9,8,9,10,13,0,11,9],
[10,9,12,12,13,11,15,11,10,11,13,8,11,9,13,11,15,12,5,11,16,11,0,6],
[13,5,13,10,11,13,16,9,10,11,10,11,11,12,8,12,8,8,9,17,14,12,12,0]]
