100
14
42
[0,1,2,3,4,5,6,7,8,9,10,11,12,13]
[[0,1],
[0,2],
[0,3],
[1,2],
[1,7],
[2,5],
[3,4],
[3,10],
[4,5],
[4,6],
[5,9],
[5,13],
[6,7],
[7,8],
[8,9],
[8,11],
[8,12],
[10,11],
[10,12],
[11,13],
[12,13],
[1,0],
[2,0],
[3,0],
[2,1],
[7,1],
[5,2],
[4,3],
[10,3],
[5,4],
[6,4],
[9,5],
[13,5],
[7,6],
[8,7],
[9,8],
[11,8],
[12,8],
[11,10],
[12,10],
[13,11],
[13,12]]
[[0,7,9,4,2,8,4,5,8,9,3,6,5,8],
[3,0,1,6,5,1,8,5,8,6,6,2,2,6],
[7,4,0,2,4,3,5,6,4,5,3,6,2,5],
[7,6,5,0,4,3,6,3,2,9,4,8,4,6],
[8,5,5,9,0,7,6,9,2,4,7,2,3,6],
[7,4,7,4,7,0,4,5,5,6,3,5,1,2],
[5,4,9,5,4,7,0,7,5,6,2,2,6,5],
[3,6,4,6,6,2,3,0,3,6,3,3,3,4],
[5,3,4,5,4,6,4,6,0,9,6,3,6,7],
[4,1,5,6,6,1,6,7,3,0,6,10,6,7],
[6,2,5,6,5,7,7,4,8,3,0,8,8,4],
[3,6,3,5,4,7,7,5,5,4,6,0,6,4],
[8,7,9,4,2,3,4,1,5,2,6,0,0,2],
[6,5,7,9,6,7,7,6,7,6,10,3,3,0]]
