8
55
144
[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54]
[[0,2],
[1,2],
[2,0],
[2,1],
[2,5],
[2,7],
[3,5],
[4,7],
[5,2],
[5,3],
[5,6],
[5,11],
[6,5],
[6,7],
[6,8],
[7,2],
[7,4],
[7,6],
[7,10],
[8,6],
[8,9],
[9,8],
[9,17],
[10,7],
[10,12],
[11,5],
[11,14],
[12,10],
[12,15],
[13,15],
[14,11],
[14,19],
[15,12],
[15,13],
[15,16],
[16,15],
[16,20],
[16,23],
[17,9],
[17,18],
[18,17],
[18,19],
[18,20],
[19,14],
[19,18],
[19,20],
[20,16],
[20,18],
[20,19],
[20,21],
[20,23],
[21,20],
[21,22],
[21,24],
[22,21],
[22,26],
[23,16],
[23,20],
[23,25],
[24,21],
[24,29],
[25,23],
[25,28],
[25,31],
[26,22],
[26,27],
[27,26],
[27,35],
[28,25],
[28,29],
[28,30],
[29,24],
[29,28],
[29,30],
[30,28],
[30,29],
[30,33],
[31,25],
[31,32],
[32,31],
[32,36],
[33,30],
[33,34],
[33,36],
[34,33],
[34,35],
[34,38],
[35,27],
[35,34],
[35,42],
[36,32],
[36,33],
[36,37],
[37,36],
[37,40],
[38,34],
[38,39],
[39,38],
[39,40],
[39,41],
[40,37],
[40,39],
[40,41],
[41,39],
[41,40],
[41,42],
[41,45],
[42,35],
[42,41],
[42,43],
[42,51],
[43,42],
[43,44],
[43,46],
[44,43],
[44,45],
[45,41],
[45,44],
[45,48],
[46,43],
[46,47],
[47,46],
[47,48],
[47,49],
[48,45],
[48,47],
[48,50],
[49,47],
[49,50],
[49,51],
[50,48],
[50,49],
[50,51],
[50,53],
[51,42],
[51,49],
[51,50],
[51,52],
[52,51],
[52,54],
[53,50],
[53,54],
[54,52],
[54,53]]
[[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],
[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],
