40
50
176
[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49]
[[14,12],
[12,14],
[14,10],
[10,14],
[14,48],
[48,14],
[12,29],
[29,12],
[29,0],
[0,29],
[29,28],
[28,29],
[10,35],
[35,10],
[10,44],
[44,10],
[10,25],
[25,10],
[0,48],
[48,0],
[0,46],
[46,0],
[35,4],
[4,35],
[35,39],
[39,35],
[28,44],
[44,28],
[28,16],
[16,28],
[28,23],
[23,28],
[28,46],
[46,28],
[44,4],
[4,44],
[44,19],
[19,44],
[48,38],
[38,48],
[48,36],
[36,48],
[3,31],
[31,3],
[3,11],
[11,3],
[3,43],
[43,3],
[3,32],
[32,3],
[3,20],
[20,3],
[31,11],
[11,31],
[31,13],
[13,31],
[31,32],
[32,31],
[31,2],
[2,31],
[11,13],
[13,11],
[11,8],
[8,11],
[13,8],
[8,13],
[13,25],
[25,13],
[13,49],
[49,13],
[8,2],
[2,8],
[43,32],
[32,43],
[43,20],
[20,43],
[43,21],
[21,43],
[43,27],
[27,43],
[32,5],
[5,32],
[21,27],
[27,21],
[21,22],
[22,21],
[21,5],
[5,21],
[6,38],
[38,6],
[6,7],
[7,6],
[6,22],
[22,6],
[27,15],
[15,27],
[38,36],
[36,38],
[38,39],
[39,38],
[15,7],
[7,15],
[22,4],
[4,22],
[22,5],
[5,22],
[22,39],
[39,22],
[4,5],
[5,4],
[5,25],
[25,5],
[25,19],
[19,25],
[25,18],
[18,25],
[16,9],
[9,16],
[16,19],
[19,16],
[16,18],
[18,16],
[9,33],
[33,9],
[9,23],
[23,9],
[33,24],
[24,33],
[23,42],
[42,23],
[23,24],
[24,23],
[19,18],
[18,19],
[46,42],
[42,46],
[18,49],
[49,18],
[42,24],
[24,42],
[45,24],
[24,45],
[45,47],
[47,45],
[45,30],
[30,45],
[45,49],
[49,45],
[24,17],
[17,24],
[47,1],
[1,47],
[30,17],
[17,30],
[30,26],
[26,30],
[34,1],
[1,34],
[34,26],
[26,34],
[34,40],
[40,34],
[34,37],
[37,34],
[34,41],
[41,34],
[1,49],
[49,1],
[40,41],
[41,40],
[37,2],
[2,37],
[37,49],
[49,37],
[37,41],
[41,37]]
[[0,0,0,3,0,0,0,3,0,0,0,4,0,4,0,0,7,4,6,0,0,4,0,3,0,0,0,0,2,0,4,0,0,0,0,6,3,3,0,2,0,0,2,0,0,0,4,0,4,0],
