30
24
88
[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]
[[0,1],
[0,5],
[1,2],
[1,5],
[2,3],
[2,4],
[2,6],
[3,4],
[3,6],
[4,7],
[5,6],
[5,8],
[5,10],
[6,7],
[6,8],
[7,9],
[8,9],
[8,10],
[8,11],
[9,12],
[9,13],
[10,11],
[10,14],
[10,18],
[11,12],
[11,15],
[12,13],
[12,16],
[13,17],
[14,15],
[14,19],
[15,16],
[15,20],
[15,21],
[16,17],
[16,21],
[16,22],
[16,23],
[17,23],
[18,19],
[19,20],
[20,21],
[21,22],
[22,23],
[1,0],
[5,0],
[2,1],
[5,1],
[3,2],
[4,2],
[6,2],
[4,3],
[6,3],
[7,4],
[6,5],
[8,5],
[10,5],
[7,6],
[8,6],
[9,7],
[9,8],
[10,8],
[11,8],
[12,9],
[13,9],
[11,10],
[14,10],
[18,10],
[12,11],
[15,11],
[13,12],
[16,12],
[17,13],
[15,14],
[19,14],
[16,15],
[20,15],
[21,15],
[17,16],
[21,16],
[22,16],
[23,16],
[23,17],
[19,18],
[20,19],
[21,20],
[22,21],
[23,22]]
[[0,8,8,5,3,4,2,8,7,3,6,4,4,8,4,5,6,8,7,9,7,8,7,8],
[6,0,10,7,3,6,6,3,3,6,6,7,5,9,4,2,8,6,7,2,6,6,10,5],
[6,4,0,7,5,6,4,7,2,4,6,6,4,8,5,6,6,5,4,3,6,4,9,7],
[6,4,4,0,9,4,7,8,6,6,7,8,10,10,3,2,5,3,5,3,7,6,3,6],
[8,4,9,9,0,7,5,9,5,4,7,4,7,6,6,9,3,6,3,7,5,7,3,8],
[5,5,5,5,4,0,5,7,4,6,3,5,5,7,9,9,1,3,1,3,8,7,7,4],
[5,10,5,7,7,5,0,3,8,5,9,5,8,6,4,10,10,11,9,7,9,4,5,4],
[8,5,6,7,8,7,5,0,6,7,3,4,6,8,6,6,6,5,9,9,2,5,6,5],
[3,1,4,5,7,8,6,9,0,9,10,5,6,6,4,3,5,3,6,8,7,9,7,1],
[4,4,7,8,4,6,10,5,7,0,4,8,6,8,4,4,2,5,8,8,6,9,3,5],
[6,6,9,5,7,6,5,4,7,3,0,2,4,6,9,5,5,8,4,7,6,4,7,4],
[5,6,5,6,10,5,7,7,8,7,5,0,5,2,8,5,5,2,2,6,8,10,5,7],
[2,11,1,5,6,3,6,7,2,1,3,8,0,9,9,6,5,9,2,3,11,5,2,10],
[9,9,9,8,6,3,6,9,2,3,7,2,6,0,6,5,8,5,3,5,6,4,6,4],
[8,9,9,8,4,7,6,3,4,6,9,9,4,5,0,7,11,5,5,4,4,5,5,7],
[3,7,8,8,9,7,5,8,6,7,4,3,7,7,10,0,6,8,7,3,7,8,7,9],
[3,6,7,5,10,6,9,7,7,8,1,6,7,5,5,2,0,3,7,2,9,6,6,8],
[7,8,9,3,8,8,7,4,4,3,7,5,3,5,4,5,5,0,4,5,8,6,5,3],
[10,4,4,5,4,5,6,8,9,5,6,8,7,7,4,6,6,5,0,8,5,3,3,5],
[9,3,7,6,6,5,7,5,5,9,5,9,4,5,6,8,9,3,7,0,5,9,5,6],
[7,7,6,7,6,8,8,7,4,5,7,3,10,7,6,6,8,6,2,7,0,2,8,2],
[9,8,6,2,8,5,5,8,2,5,3,5,9,9,7,5,7,5,4,3,5,0,5,4],
[5,4,7,8,7,4,8,7,5,6,8,3,6,3,7,4,8,5,0,7,9,4,0,3],
[7,2,8,6,8,8,10,3,6,6,8,4,6,6,5,8,4,3,3,8,7,7,7,0]]
