30
24
88
[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]
[[0,1],
[0,5],
[1,2],
[1,5],
[2,3],
[2,4],
[2,6],
[3,4],
[3,6],
[4,7],
[5,6],
[5,8],
[5,10],
[6,7],
[6,8],
[7,9],
[8,9],
[8,10],
[8,11],
[9,12],
[9,13],
[10,11],
[10,14],
[10,18],
[11,12],
[11,15],
[12,13],
[12,16],
[13,17],
[14,15],
[14,19],
[15,16],
[15,20],
[15,21],
[16,17],
[16,21],
[16,22],
[16,23],
[17,23],
[18,19],
[19,20],
[20,21],
[21,22],
[22,23],
[1,0],
[5,0],
[2,1],
[5,1],
[3,2],
[4,2],
[6,2],
[4,3],
[6,3],
[7,4],
[6,5],
[8,5],
[10,5],
[7,6],
[8,6],
[9,7],
[9,8],
[10,8],
[11,8],
[12,9],
[13,9],
[11,10],
[14,10],
[18,10],
[12,11],
[15,11],
[13,12],
[16,12],
[17,13],
[15,14],
[19,14],
[16,15],
[20,15],
[21,15],
[17,16],
[21,16],
[22,16],
[23,16],
[23,17],
[19,18],
[20,19],
[21,20],
[22,21],
[23,22]]
[[0,11,11,11,6,9,6,11,14,5,9,7,7,10,6,8,11,11,14,15,9,12,10,13],
[11,0,14,12,10,10,9,4,10,11,9,11,10,12,8,5,10,10,10,5,10,9,14,11],
[10,10,0,12,8,10,6,10,9,7,11,11,9,9,10,8,9,8,7,8,7,9,14,12],
[11,8,9,0,12,10,12,14,9,12,8,13,12,12,6,4,11,7,10,8,12,9,7,10],
[11,8,16,13,0,12,10,12,9,8,12,6,13,11,9,11,6,13,4,11,6,10,8,14],
[8,9,10,8,8,0,10,11,9,11,5,9,9,13,14,13,4,8,7,7,11,10,13,9],
[12,11,8,10,11,8,0,6,11,7,11,12,11,10,9,15,16,14,14,12,13,9,12,9],
[13,8,9,9,11,12,13,0,10,12,8,6,10,12,11,12,9,8,14,13,7,8,11,12],
[7,4,8,10,11,15,9,12,0,14,13,9,11,10,11,7,7,9,12,10,11,12,10,8],
[6,10,11,10,10,11,14,7,13,0,10,10,11,11,7,9,8,7,11,12,10,13,7,10],
[11,9,14,10,9,11,9,7,10,7,0,4,10,11,14,9,9,11,9,10,11,9,10,11],
[9,11,10,8,12,10,13,11,12,13,9,0,9,5,14,10,8,7,5,12,12,13,9,14],
[8,16,6,9,10,7,10,11,9,6,8,12,0,11,15,10,11,15,6,7,15,9,4,14],
[14,16,13,11,11,8,10,12,7,9,11,8,11,0,9,11,11,11,8,8,7,10,9,9],
[9,14,14,10,7,12,10,6,9,9,14,14,9,8,0,10,15,8,8,7,8,10,11,9],
[6,12,14,11,12,12,8,12,11,13,9,6,13,12,14,0,10,13,13,8,8,13,12,15],
[8,10,10,10,13,9,15,13,11,12,6,9,13,7,9,5,0,8,8,9,10,10,9,13],
[10,14,15,9,14,10,13,10,6,8,11,7,8,10,8,11,10,0,8,9,11,9,9,6],
[15,10,7,7,9,9,9,11,11,8,10,13,11,13,7,13,10,5,0,13,8,8,7,9],
[11,8,10,9,10,8,12,7,5,15,9,11,7,9,9,11,14,5,12,0,9,12,10,10],
[11,10,8,12,9,14,11,9,9,8,11,5,14,12,10,10,13,10,8,12,0,7,10,5],
[13,10,11,3,12,10,9,12,5,7,6,10,14,10,11,9,9,7,8,8,12,0,9,8],
[10,7,10,12,12,9,13,10,9,9,13,7,11,7,11,9,13,10,4,11,15,9,0,6],
[11,4,11,9,10,12,15,8,8,10,9,10,9,12,8,11,7,7,7,15,12,11,12,0]]
