75
14
42
[0,1,2,3,4,5,6,7,8,9,10,11,12,13]
[[0,1],
[0,2],
[0,3],
[1,2],
[1,7],
[2,5],
[3,4],
[3,10],
[4,5],
[4,6],
[5,9],
[5,13],
[6,7],
[7,8],
[8,9],
[8,11],
[8,12],
[10,11],
[10,12],
[11,13],
[12,13],
[1,0],
[2,0],
[3,0],
[2,1],
[7,1],
[5,2],
[4,3],
[10,3],
[5,4],
[6,4],
[9,5],
[13,5],
[7,6],
[8,7],
[9,8],
[11,8],
[12,8],
[11,10],
[12,10],
[13,11],
[13,12]]
[[0,10,12,5,3,9,8,6,12,12,6,8,8,11],
[4,0,4,8,7,3,10,5,10,7,8,2,6,8],
[8,7,0,5,8,6,7,9,7,7,7,7,6,6],
[9,11,10,0,7,5,8,6,3,12,5,9,9,8],
[9,8,7,14,0,9,9,10,3,7,10,4,6,9],
[11,8,9,6,11,0,6,7,7,7,5,6,3,2],
[8,6,10,7,6,10,0,7,9,10,5,6,9,6],
[7,8,6,7,6,5,4,0,5,10,6,7,5,6],
[8,6,8,7,7,7,6,8,0,12,6,7,10,9],
[5,3,8,9,9,5,8,8,6,0,9,11,10,10],
[6,5,9,8,9,10,9,6,11,7,0,10,11,7],
[5,7,6,7,5,11,11,6,9,7,10,0,8,7],
[11,10,10,7,5,5,6,6,8,4,11,1,0,4],
[8,8,10,13,8,9,10,8,10,7,15,6,6,0]]
