30
24
88
[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]
[[0,1],
[0,5],
[1,2],
[1,5],
[2,3],
[2,4],
[2,6],
[3,4],
[3,6],
[4,7],
[5,6],
[5,8],
[5,10],
[6,7],
[6,8],
[7,9],
[8,9],
[8,10],
[8,11],
[9,12],
[9,13],
[10,11],
[10,14],
[10,18],
[11,12],
[11,15],
[12,13],
[12,16],
[13,17],
[14,15],
[14,19],
[15,16],
[15,20],
[15,21],
[16,17],
[16,21],
[16,22],
[16,23],
[17,23],
[18,19],
[19,20],
[20,21],
[21,22],
[22,23],
[1,0],
[5,0],
[2,1],
[5,1],
[3,2],
[4,2],
[6,2],
[4,3],
[6,3],
[7,4],
[6,5],
[8,5],
[10,5],
[7,6],
[8,6],
[9,7],
[9,8],
[10,8],
[11,8],
[12,9],
[13,9],
[11,10],
[14,10],
[18,10],
[12,11],
[15,11],
[13,12],
[16,12],
[17,13],
[15,14],
[19,14],
[16,15],
[20,15],
[21,15],
[17,16],
[21,16],
[22,16],
[23,16],
[23,17],
[19,18],
[20,19],
[21,20],
[22,21],
[23,22]]
[[0,11,9,9,4,7,5,11,11,5,7,4,5,9,5,8,9,9,11,13,8,10,8,11],
[9,0,13,11,7,9,7,3,7,9,9,10,7,9,7,4,9,10,8,5,9,8,12,9],
[10,8,0,11,8,8,4,9,7,7,9,9,7,9,8,7,8,8,4,6,7,7,12,11],
[9,7,8,0,11,8,11,13,9,9,7,10,10,11,5,4,8,5,8,7,10,8,4,7],
[9,7,13,10,0,10,9,10,7,6,10,6,11,10,9,10,5,11,3,10,6,9,6,12],
[7,8,9,6,5,0,7,10,8,9,5,8,8,11,12,13,4,7,4,5,9,9,11,8],
[9,10,7,9,11,7,0,5,11,5,11,9,9,9,7,12,13,14,13,10,12,6,9,7],
[10,6,8,8,9,9,10,0,8,11,5,6,9,11,10,9,7,6,12,10,5,7,11,10],
[6,4,7,8,10,13,7,10,0,12,12,8,8,9,9,5,7,7,10,9,10,11,9,6],
[5,8,9,10,8,9,12,7,11,0,7,9,10,11,6,7,7,7,10,11,8,10,5,8],
[9,8,13,8,8,9,7,5,10,6,0,3,7,9,12,8,7,10,7,10,8,7,8,9],
[6,9,9,7,12,9,11,8,10,10,7,0,8,4,12,8,7,5,3,10,10,12,7,11],
[5,14,3,7,9,6,8,9,6,4,6,11,0,10,12,8,10,13,4,5,12,8,3,12],
[12,13,10,9,10,6,7,10,4,8,8,6,10,0,8,8,10,8,6,7,7,8,7,7],
[9,13,12,10,5,10,9,4,8,8,12,14,8,8,0,8,14,7,6,6,5,9,8,9],
[4,11,12,10,11,10,8,10,9,11,8,5,11,10,13,0,9,12,11,6,8,11,10,12],
[6,9,10,8,12,8,14,12,10,10,5,8,11,6,7,5,0,6,7,6,10,9,8,12],
[10,11,12,6,12,9,12,8,5,5,9,5,6,8,6,8,8,0,6,7,9,9,7,5],
[13,8,6,6,6,7,7,11,11,7,9,11,9,12,5,10,9,5,0,11,6,6,6,7],
[10,6,8,7,8,6,10,6,5,12,7,11,7,8,7,9,13,4,12,0,8,10,7,9],
[10,9,8,9,8,13,11,8,7,7,10,4,11,9,9,8,10,9,7,10,0,5,10,4],
[11,9,8,3,11,7,7,12,5,6,5,7,11,10,9,7,9,6,6,7,9,0,7,8],
[9,6,10,11,9,6,12,9,7,7,11,5,8,5,10,8,12,7,3,9,13,9,0,5],
[10,2,11,8,8,11,14,7,7,9,9,9,8,10,6,10,7,6,5,13,9,8,10,0]]
