100
14
42
[0,1,2,3,4,5,6,7,8,9,10,11,12,13]
[[0,1],
[0,2],
[0,3],
[1,2],
[1,7],
[2,5],
[3,4],
[3,10],
[4,5],
[4,6],
[5,9],
[5,13],
[6,7],
[7,8],
[8,9],
[8,11],
[8,12],
[10,11],
[10,12],
[11,13],
[12,13],
[1,0],
[2,0],
[3,0],
[2,1],
[7,1],
[5,2],
[4,3],
[10,3],
[5,4],
[6,4],
[9,5],
[13,5],
[7,6],
[8,7],
[9,8],
[11,8],
[12,8],
[11,10],
[12,10],
[13,11],
[13,12]]
[[0,9,11,5,2,8,7,6,11,11,6,7,7,10],
[4,0,3,8,7,3,10,5,9,7,7,2,5,8],
[8,6,0,5,7,6,6,8,7,6,6,7,5,6],
[9,10,9,0,6,4,7,6,3,11,5,9,8,8],
[9,8,6,13,0,9,8,10,3,7,10,4,6,8],
[10,7,9,5,11,0,6,7,6,6,4,5,3,2],
[7,5,9,7,6,9,0,7,8,9,4,5,8,6],
[7,8,6,7,6,5,4,0,5,9,5,6,5,6],
[8,5,7,7,6,7,6,8,0,11,6,6,9,9],
[5,3,7,9,8,4,8,8,5,0,9,11,9,9],
[6,4,8,8,8,10,8,5,10,6,0,10,10,7],
[4,7,6,7,5,10,10,5,8,6,9,0,7,7],
[10,10,10,6,4,5,5,5,7,4,10,0,0,4],
[8,7,9,12,8,8,9,8,10,7,14,6,6,0]]
