113
71
350
[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70]
[[0,1],
[0,59],
[1,0],
[1,25],
[1,59],
[1,62],
[2,5],
[2,47],
[2,51],
[2,54],
[2,69],
[3,6],
[3,8],
[3,10],
[3,14],
[3,16],
[3,21],
[3,30],
[3,46],
[3,66],
[3,69],
[4,14],
[4,22],
[4,28],
[4,40],
[4,44],
[5,2],
[5,47],
[5,61],
[5,69],
[5,70],
[6,3],
[6,10],
[6,30],
[6,39],
[6,46],
[7,11],
[7,12],
[7,15],
[7,17],
[7,18],
[7,29],
[7,35],
[7,42],
[7,55],
[7,57],
[7,63],
[7,66],
[7,67],
[8,3],
[8,10],
[8,16],
[8,30],
[8,46],
[9,11],
[9,17],
[9,57],
[10,3],
[10,6],
[10,8],
[10,16],
[10,46],
[11,7],
[11,9],
[11,17],
[11,19],
[12,7],
[12,20],
[12,24],
[12,41],
[12,42],
[12,43],
[13,15],
[13,31],
[13,33],
[13,45],
[13,60],
[13,66],
[14,3],
[14,4],
[14,15],
[14,22],
[14,28],
[14,32],
[14,40],
[14,44],
[14,48],
[14,66],
[15,7],
[15,13],
[15,14],
[15,34],
[15,45],
[15,60],
[15,63],
[16,3],
[16,8],
[16,10],
[16,46],
[17,7],
[17,9],
[17,11],
[17,19],
[17,29],
[17,35],
[17,37],
[17,47],
[17,66],
[18,7],
[18,19],
[18,37],
[19,11],
[19,17],
[19,18],
[19,29],
[19,55],
[20,12],
[20,24],
[20,42],
[21,3],
[21,30],
[21,39],
[21,46],
[22,4],
[22,14],
[22,28],
[22,44],
[23,51],
[23,54],
[23,61],
[23,70],
[24,12],
[24,20],
[24,38],
[24,42],
[24,52],
[24,56],
[25,1],
[25,32],
[25,48],
[25,62],
[26,47],
[26,49],
[26,61],
[26,69],
[26,70],
[27,50],
[27,63],
[27,65],
[28,4],
[28,14],
[28,22],
[28,40],
[28,44],
[28,46],
[29,7],
[29,17],
[29,19],
[29,55],
[29,57],
[30,3],
[30,6],
[30,8],
[30,21],
[30,46],
[31,13],
[31,33],
[31,45],
[31,66],
[32,14],
[32,25],
[32,59],
[32,62],
[32,63],
[32,66],
[33,13],
[33,31],
[33,34],
[33,60],
[33,66],
[34,15],
[34,33],
[34,36],
[35,7],
[35,17],
[35,37],
[35,55],
[36,34],
[36,45],
[36,66],
[37,17],
[37,18],
[37,35],
[37,55],
[37,57],
[38,24],
[38,42],
[38,43],
[39,6],
[39,21],
[40,4],
[40,14],
[40,28],
[41,12],
[41,43],
[41,52],
[42,7],
[42,12],
[42,20],
[42,24],
[42,38],
[42,43],
[42,47],
[42,52],
[42,69],
[43,12],
[43,38],
[43,41],
[43,42],
[43,68],
[44,4],
[44,14],
[44,22],
[44,28],
[45,13],
[45,15],
[45,31],
[45,36],
[46,3],
[46,6],
[46,8],
[46,10],
[46,16],
[46,21],
[46,28],
[46,30],
[47,2],
[47,5],
[47,17],
[47,26],
[47,42],
[47,51],
[47,69],
[47,70],
[48,14],
[48,25],
[48,59],
[48,62],
[49,26],
[49,69],
[49,70],
[50,27],
[50,58],
[50,64],
[50,67],
[51,2],
[51,23],
[51,47],
[51,69],
[52,24],
[52,41],
[52,42],
[52,68],
[53,58],
[53,63],
[53,64],
[54,2],
[54,23],
[55,7],
[55,19],
[55,29],
[55,35],
[55,37],
[56,24],
[56,68],
[57,7],
[57,9],
[57,29],
[57,37],
[58,50],
[58,53],
[58,63],
[58,65],
[58,67],
[59,0],
[59,1],
[59,32],
[59,48],
[59,62],
[60,13],
[60,15],
[60,33],
[61,5],
[61,23],
[61,26],
[61,69],
[62,1],
[62,25],
[62,32],
[62,48],
[62,59],
[63,7],
[63,15],
[63,27],
[63,32],
[63,53],
[63,58],
[63,64],
[63,66],
[63,67],
[64,50],
[64,53],
[64,63],
[64,65],
[65,27],
[65,58],
[65,64],
[66,3],
[66,7],
[66,13],
[66,14],
[66,17],
[66,31],
[66,32],
[66,33],
[66,36],
[66,63],
[66,69],
[67,7],
[67,50],
[67,58],
[67,63],
[68,43],
[68,52],
[68,56],
[69,2],
[69,3],
[69,5],
[69,26],
[69,42],
[69,47],
[69,49],
[69,51],
[69,61],
[69,66],
[70,5],
[70,23],
[70,26],
[70,47],
[70,49]]
[[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],
[0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0],
