30
24
88
[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]
[[0,1],
[0,5],
[1,2],
[1,5],
[2,3],
[2,4],
[2,6],
[3,4],
[3,6],
[4,7],
[5,6],
[5,8],
[5,10],
[6,7],
[6,8],
[7,9],
[8,9],
[8,10],
[8,11],
[9,12],
[9,13],
[10,11],
[10,14],
[10,18],
[11,12],
[11,15],
[12,13],
[12,16],
[13,17],
[14,15],
[14,19],
[15,16],
[15,20],
[15,21],
[16,17],
[16,21],
[16,22],
[16,23],
[17,23],
[18,19],
[19,20],
[20,21],
[21,22],
[22,23],
[1,0],
[5,0],
[2,1],
[5,1],
[3,2],
[4,2],
[6,2],
[4,3],
[6,3],
[7,4],
[6,5],
[8,5],
[10,5],
[7,6],
[8,6],
[9,7],
[9,8],
[10,8],
[11,8],
[12,9],
[13,9],
[11,10],
[14,10],
[18,10],
[12,11],
[15,11],
[13,12],
[16,12],
[17,13],
[15,14],
[19,14],
[16,15],
[20,15],
[21,15],
[17,16],
[21,16],
[22,16],
[23,16],
[23,17],
[19,18],
[20,19],
[21,20],
[22,21],
[23,22]]
[[0,10,9,7,4,6,3,10,10,3,6,4,5,8,4,7,8,8,10,12,7,9,8,9],
[8,0,13,9,6,8,7,3,6,8,8,8,7,9,6,3,9,8,7,3,9,8,11,7],
[9,7,0,10,8,7,4,8,5,5,8,7,6,9,7,6,7,7,4,4,6,5,11,9],
[8,5,7,0,10,6,9,11,8,8,7,9,10,10,5,4,7,4,7,5,9,7,3,7],
[9,6,11,9,0,8,7,9,7,6,8,6,10,8,7,10,4,9,3,9,5,8,5,10],
[7,7,8,5,5,0,7,10,7,8,3,8,6,9,11,12,2,5,4,4,9,9,10,6],
[8,10,5,7,9,6,0,4,10,5,10,7,8,8,5,11,12,13,11,9,11,6,7,6],
[10,5,8,7,8,9,8,0,7,9,4,5,7,9,9,8,7,5,10,9,4,7,9,8],
[4,3,6,8,8,11,6,9,0,11,12,7,6,8,7,3,6,6,8,8,8,10,8,4],
[5,6,9,9,7,9,12,7,9,0,7,9,8,9,6,6,5,6,9,10,7,9,4,7],
[8,7,11,7,7,7,7,5,9,5,0,3,5,8,10,7,5,10,5,9,8,6,8,7],
[6,8,7,7,11,8,9,7,8,8,6,0,6,3,10,6,7,4,3,9,9,11,6,10],
[4,12,2,6,7,4,8,7,4,3,4,10,0,9,11,7,8,11,3,5,11,6,2,12],
[12,11,10,9,8,5,7,10,4,6,8,4,8,0,7,7,9,6,5,6,7,6,7,7],
[9,12,11,9,5,9,8,4,7,7,11,12,7,6,0,8,14,5,6,6,5,7,6,8],
[4,10,10,9,11,9,6,10,7,9,6,4,9,9,12,0,7,10,9,4,8,10,9,11],
[5,7,9,8,10,7,12,10,9,10,4,8,10,6,6,4,0,5,7,4,10,8,8,10],
[9,10,11,5,10,9,10,7,5,3,8,5,5,6,5,7,6,0,5,7,8,8,6,5],
[11,6,6,5,5,7,7,10,11,7,7,9,9,10,4,8,8,5,0,10,6,5,5,7],
[9,6,8,7,7,5,9,5,5,11,7,11,6,7,6,8,12,3,10,0,6,9,6,8],
[9,8,8,8,8,11,11,8,5,5,9,4,10,8,8,7,8,7,5,9,0,4,9,4],
[10,8,7,3,10,6,6,11,4,6,4,6,10,10,8,5,9,5,6,6,7,0,7,6],
[8,5,9,10,9,5,11,9,6,7,10,4,7,4,9,6,10,7,2,8,11,7,0,5],
[9,2,10,7,8,10,13,5,7,8,8,7,8,9,6,8,6,5,4,11,8,7,8,0]]
