100
14
42
[0,1,2,3,4,5,6,7,8,9,10,11,12,13]
[[0,1],
[0,2],
[0,3],
[1,2],
[1,7],
[2,5],
[3,4],
[3,10],
[4,5],
[4,6],
[5,9],
[5,13],
[6,7],
[7,8],
[8,9],
[8,11],
[8,12],
[10,11],
[10,12],
[11,13],
[12,13],
[1,0],
[2,0],
[3,0],
[2,1],
[7,1],
[5,2],
[4,3],
[10,3],
[5,4],
[6,4],
[9,5],
[13,5],
[7,6],
[8,7],
[9,8],
[11,8],
[12,8],
[11,10],
[12,10],
[13,11],
[13,12]]
[[0,4,6,2,1,6,1,1,6,5,2,4,2,6],
[0,0,0,3,3,0,6,2,5,5,3,2,0,4],
[4,3,0,0,3,2,2,5,1,5,1,5,0,3],
[6,5,3,0,2,2,3,2,1,6,3,6,0,5],
[4,2,2,6,0,6,4,5,0,1,3,2,2,2],
[5,1,5,3,4,0,0,5,2,3,1,3,0,0],
[3,0,5,4,1,5,0,4,2,3,1,0,5,3],
[0,4,1,3,5,0,0,0,1,4,1,0,1,0],
[4,2,3,3,2,5,3,4,0,6,4,0,3,5],
[2,0,4,4,5,1,5,3,2,0,3,6,6,3],
[5,2,4,4,4,6,4,3,6,1,0,5,4,2],
[1,3,0,2,2,3,5,4,2,2,4,0,4,3],
[4,4,6,1,0,1,1,1,4,1,5,0,0,0],
[3,3,4,6,6,5,4,4,5,4,6,1,0,0]]
