100
14
42
[0,1,2,3,4,5,6,7,8,9,10,11,12,13]
[[0,1],
[0,2],
[0,3],
[1,2],
[1,7],
[2,5],
[3,4],
[3,10],
[4,5],
[4,6],
[5,9],
[5,13],
[6,7],
[7,8],
[8,9],
[8,11],
[8,12],
[10,11],
[10,12],
[11,13],
[12,13],
[1,0],
[2,0],
[3,0],
[2,1],
[7,1],
[5,2],
[4,3],
[10,3],
[5,4],
[6,4],
[9,5],
[13,5],
[7,6],
[8,7],
[9,8],
[11,8],
[12,8],
[11,10],
[12,10],
[13,11],
[13,12]]
[[0,13,12,6,5,10,9,9,13,15,7,9,10,12],
[6,0,6,9,9,4,12,5,10,7,9,3,8,10],
[9,10,0,6,9,8,8,10,9,9,8,10,7,8],
[10,13,12,0,8,7,9,8,6,13,5,11,10,8],
[12,10,8,16,0,10,11,11,5,9,12,5,8,9],
[12,10,12,6,12,0,9,8,9,9,6,7,6,3],
[9,9,12,9,8,10,0,9,11,11,6,7,11,8],
[8,10,9,8,8,6,5,0,7,12,7,9,6,8],
[10,7,10,9,9,9,8,10,0,13,9,10,13,11],
[6,5,9,10,10,8,9,11,9,0,9,14,11,11],
[8,7,11,10,9,12,10,7,13,10,0,12,12,9],
[7,8,8,8,7,13,12,7,10,7,11,0,11,8],
[13,12,12,8,8,6,7,8,11,5,12,3,0,5],
[10,10,11,15,10,11,13,10,11,8,16,6,7,0]]
